Begin Time (s)	End Time (s)	Begin File	File Offset (s)	Begin Path	Selection	View	Channel	Low Freq (Hz)	High Freq (Hz)	comment	selec.file	duration	indx.row	ovlp.sels
65097.647510848	65097.706640804	SUKIA_20200206_190000_5min_cut.wav	297.647510848	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//SUKIA_20200206_190000_5min_cut.wav	3552	Spectrogram 1	1	2070.4	2605.4	NA	SUKIA_20200206_190000_5min_cut.Table.1.selections.txt	0.0591299559999925	NA	NA
65100.216809839	65100.328499756	SUKIA_20200207_020000_5min_cut.wav	0.216809839	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//SUKIA_20200207_020000_5min_cut.wav	3554	Spectrogram 1	1	1719.3	2593.4	NA	SUKIA_20200207_020000_5min_cut.Table.1.selections.txt	0.111689917	NA	NA
65108.480107791	65108.585227713	SUKIA_20200207_020000_5min_cut.wav	8.480107791	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//SUKIA_20200207_020000_5min_cut.wav	3555	Spectrogram 1	1	2036.2	2570.3	NA	SUKIA_20200207_020000_5min_cut.Table.1.selections.txt	0.105119922	NA	NA
65112.809734572	65112.908284499	SUKIA_20200207_020000_5min_cut.wav	12.809734572	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//SUKIA_20200207_020000_5min_cut.wav	3556	Spectrogram 1	1	1921.5	2667.2	NA	SUKIA_20200207_020000_5min_cut.Table.1.selections.txt	0.0985499270000005	NA	NA
65115.592761449	65115.6584614	SUKIA_20200207_020000_5min_cut.wav	15.592761449	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//SUKIA_20200207_020000_5min_cut.wav	3557	Spectrogram 1	1	2002.8	2585.3	NA	SUKIA_20200207_020000_5min_cut.Table.1.selections.txt	0.0656999510000009	NA	NA
65120.21803801	65120.290307956	SUKIA_20200207_020000_5min_cut.wav	20.21803801	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//SUKIA_20200207_020000_5min_cut.wav	3558	Spectrogram 1	1	2101.7	2683.6	NA	SUKIA_20200207_020000_5min_cut.Table.1.selections.txt	0.0722699459999987	NA	NA
65124.554579436	65124.646559368	SUKIA_20200207_020000_5min_cut.wav	24.554579436	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//SUKIA_20200207_020000_5min_cut.wav	3559	Spectrogram 1	1	2189.2	2547	NA	SUKIA_20200207_020000_5min_cut.Table.1.selections.txt	0.0919799319999974	NA	NA
65127.386247331	65127.471657267	SUKIA_20200207_020000_5min_cut.wav	27.386247331	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//SUKIA_20200207_020000_5min_cut.wav	3560	Spectrogram 1	1	2186.4	2407.7	NA	SUKIA_20200207_020000_5min_cut.Table.1.selections.txt	0.0854099360000014	NA	NA
65128.877636222	65128.969616154	SUKIA_20200207_020000_5min_cut.wav	28.877636222	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//SUKIA_20200207_020000_5min_cut.wav	3561	Spectrogram 1	1	2107.2	2405	NA	SUKIA_20200207_020000_5min_cut.Table.1.selections.txt	0.091979932000001	NA	NA
65137.023289557	65137.115269489	SUKIA_20200207_020000_5min_cut.wav	37.023289557	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//SUKIA_20200207_020000_5min_cut.wav	3562	Spectrogram 1	1	1948.8	2582.5	NA	SUKIA_20200207_020000_5min_cut.Table.1.selections.txt	0.091979932000001	NA	NA
65141.963925884	65142.036195831	SUKIA_20200207_020000_5min_cut.wav	41.963925884	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//SUKIA_20200207_020000_5min_cut.wav	3563	Spectrogram 1	1	1899.6	2675.4	NA	SUKIA_20200207_020000_5min_cut.Table.1.selections.txt	0.0722699470000023	NA	NA
65145.264193789	65145.31675375	SUKIA_20200207_020000_5min_cut.wav	45.264193789	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//SUKIA_20200207_020000_5min_cut.wav	3565	Spectrogram 1	1	1905.6	2415.9	NA	SUKIA_20200207_020000_5min_cut.Table.1.selections.txt	0.052559961	NA	NA
65146.545342836	65146.604472792	SUKIA_20200207_020000_5min_cut.wav	46.545342836	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//SUKIA_20200207_020000_5min_cut.wav	3564	Spectrogram 1	1	2096.3	2635.2	NA	SUKIA_20200207_020000_5min_cut.Table.1.selections.txt	0.0591299559999996	NA	NA
65149.955170301	65150.060290223	SUKIA_20200207_020000_5min_cut.wav	49.955170301	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//SUKIA_20200207_020000_5min_cut.wav	3566	Spectrogram 1	1	2047.9	2696.4	NA	SUKIA_20200207_020000_5min_cut.Table.1.selections.txt	0.105119922	NA	NA
65156.154903725	65156.220603676	SUKIA_20200207_020000_5min_cut.wav	56.154903725	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//SUKIA_20200207_020000_5min_cut.wav	3567	Spectrogram 1	1	1971	2538.5	NA	SUKIA_20200207_020000_5min_cut.Table.1.selections.txt	0.0656999510000063	NA	NA
65169.727689561	65169.780249522	SUKIA_20200207_020000_5min_cut.wav	69.727689561	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//SUKIA_20200207_020000_5min_cut.wav	3568	Spectrogram 1	1	1916	2582.2	NA	SUKIA_20200207_020000_5min_cut.Table.1.selections.txt	0.052559961	NA	NA
65175.31218541	65175.397595346	SUKIA_20200207_020000_5min_cut.wav	75.31218541	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//SUKIA_20200207_020000_5min_cut.wav	3569	Spectrogram 1	1	2148.4	2683.4	NA	SUKIA_20200207_020000_5min_cut.Table.1.selections.txt	0.0854099360000049	NA	NA
65179.154184594	65179.233024536	SUKIA_20200207_020000_5min_cut.wav	79.154184594	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//SUKIA_20200207_020000_5min_cut.wav	3570	Spectrogram 1	1	1903.2	2705.4	NA	SUKIA_20200207_020000_5min_cut.Table.1.selections.txt	0.0788399420000019	NA	NA
65183.805741136	65183.924001048	SUKIA_20200207_020000_5min_cut.wav	83.805741136	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//SUKIA_20200207_020000_5min_cut.wav	3571	Spectrogram 1	1	2191.9	2590.7	NA	SUKIA_20200207_020000_5min_cut.Table.1.selections.txt	0.118259911999999	NA	NA
65188.623680197	65188.682810153	SUKIA_20200207_020000_5min_cut.wav	88.623680197	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//SUKIA_20200207_020000_5min_cut.wav	3572	Spectrogram 1	1	2019.7	2506.1	NA	SUKIA_20200207_020000_5min_cut.Table.1.selections.txt	0.0591299560000067	NA	NA
65194.191180765	65194.296300687	SUKIA_20200207_020000_5min_cut.wav	94.191180765	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//SUKIA_20200207_020000_5min_cut.wav	3573	Spectrogram 1	1	1894.4	2445.7	NA	SUKIA_20200207_020000_5min_cut.Table.1.selections.txt	0.105119922	NA	NA
65194.33243566	65194.430985587	SUKIA_20200207_020000_5min_cut.wav	94.33243566	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//SUKIA_20200207_020000_5min_cut.wav	3574	Spectrogram 1	1	1981.6	2554.7	NA	SUKIA_20200207_020000_5min_cut.Table.1.selections.txt	0.0985499269999934	NA	NA
65199.125247097	65199.217227028	SUKIA_20200207_020000_5min_cut.wav	99.125247097	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//SUKIA_20200207_020000_5min_cut.wav	3575	Spectrogram 1	1	2125.9	2547.4	NA	SUKIA_20200207_020000_5min_cut.Table.1.selections.txt	0.0919799309999974	NA	NA
65202.660249095	65202.758799022	SUKIA_20200207_020000_5min_cut.wav	102.660249095	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//SUKIA_20200207_020000_5min_cut.wav	3576	Spectrogram 1	1	2104.5	2630.7	NA	SUKIA_20200207_020000_5min_cut.Table.1.selections.txt	0.0985499270000076	NA	NA
65203.915118162	65203.993958103	SUKIA_20200207_020000_5min_cut.wav	103.915118162	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//SUKIA_20200207_020000_5min_cut.wav	3577	Spectrogram 1	1	2147.6	2544.3	NA	SUKIA_20200207_020000_5min_cut.Table.1.selections.txt	0.0788399409999982	NA	NA
65206.575966184	65206.694226096	SUKIA_20200207_020000_5min_cut.wav	106.575966184	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//SUKIA_20200207_020000_5min_cut.wav	3578	Spectrogram 1	1	2150.9	2607.1	NA	SUKIA_20200207_020000_5min_cut.Table.1.selections.txt	0.118259911999999	NA	NA
65209.489179587	65209.587729514	SUKIA_20200207_020000_5min_cut.wav	109.489179587	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//SUKIA_20200207_020000_5min_cut.wav	3579	Spectrogram 1	1	2197.4	2536.1	NA	SUKIA_20200207_020000_5min_cut.Table.1.selections.txt	0.0985499270000076	NA	NA
65210.947718503	65211.065978415	SUKIA_20200207_020000_5min_cut.wav	110.947718503	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//SUKIA_20200207_020000_5min_cut.wav	3580	Spectrogram 1	1	2120.9	2627.1	NA	SUKIA_20200207_020000_5min_cut.Table.1.selections.txt	0.118259911999999	NA	NA
65212.49823735	65212.583647287	SUKIA_20200207_020000_5min_cut.wav	112.49823735	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//SUKIA_20200207_020000_5min_cut.wav	3581	Spectrogram 1	1	2003.7	2554.9	NA	SUKIA_20200207_020000_5min_cut.Table.1.selections.txt	0.0854099370000085	NA	NA
65213.917356295	65214.009336227	SUKIA_20200207_020000_5min_cut.wav	113.917356295	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//SUKIA_20200207_020000_5min_cut.wav	3582	Spectrogram 1	1	2071.7	2612.6	NA	SUKIA_20200207_020000_5min_cut.Table.1.selections.txt	0.091979932000001	NA	NA
65215.331735081	65215.430285008	SUKIA_20200207_020000_5min_cut.wav	115.331735081	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//SUKIA_20200207_020000_5min_cut.wav	3583	Spectrogram 1	1	2186.4	2415.9	NA	SUKIA_20200207_020000_5min_cut.Table.1.selections.txt	0.0985499269999934	NA	NA
65217.473553489	65217.55239343	SUKIA_20200207_020000_5min_cut.wav	117.473553489	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//SUKIA_20200207_020000_5min_cut.wav	3584	Spectrogram 1	1	2133.8	2506.7	NA	SUKIA_20200207_020000_5min_cut.Table.1.selections.txt	0.0788399409999982	NA	NA
65219.602231906	65219.681071848	SUKIA_20200207_020000_5min_cut.wav	119.602231906	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//SUKIA_20200207_020000_5min_cut.wav	3585	Spectrogram 1	1	2083.9	2602.7	NA	SUKIA_20200207_020000_5min_cut.Table.1.selections.txt	0.0788399420000019	NA	NA
65221.001640866	65221.080480807	SUKIA_20200207_020000_5min_cut.wav	121.001640866	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//SUKIA_20200207_020000_5min_cut.wav	3586	Spectrogram 1	1	2002.8	2570.3	NA	SUKIA_20200207_020000_5min_cut.Table.1.selections.txt	0.0788399409999982	NA	NA
65221.364811295	65221.443651237	SUKIA_20200207_020000_5min_cut.wav	121.364811295	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//SUKIA_20200207_020000_5min_cut.wav	3587	Spectrogram 1	1	2067.7	2521.7	NA	SUKIA_20200207_020000_5min_cut.Table.1.selections.txt	0.0788399420000019	NA	NA
65222.540840421	65222.626250358	SUKIA_20200207_020000_5min_cut.wav	122.540840421	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//SUKIA_20200207_020000_5min_cut.wav	3588	Spectrogram 1	1	2051.5	2473	NA	SUKIA_20200207_020000_5min_cut.Table.1.selections.txt	0.0854099369999943	NA	NA
65225.87839794	65225.963807876	SUKIA_20200207_020000_5min_cut.wav	125.87839794	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//SUKIA_20200207_020000_5min_cut.wav	3589	Spectrogram 1	1	2126.3	2503.3	NA	SUKIA_20200207_020000_5min_cut.Table.1.selections.txt	0.0854099360000049	NA	NA
65226.719357314	65226.804767251	SUKIA_20200207_020000_5min_cut.wav	126.719357314	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//SUKIA_20200207_020000_5min_cut.wav	3590	Spectrogram 1	1	2120.8	2607.2	NA	SUKIA_20200207_020000_5min_cut.Table.1.selections.txt	0.0854099369999943	NA	NA
65228.784156479	65228.86299642	SUKIA_20200207_020000_5min_cut.wav	128.784156479	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//SUKIA_20200207_020000_5min_cut.wav	3591	Spectrogram 1	1	2063.8	2615	NA	SUKIA_20200207_020000_5min_cut.Table.1.selections.txt	0.0788399410000125	NA	NA
65231.326744588	65231.379304549	SUKIA_20200207_020000_5min_cut.wav	131.326744588	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//SUKIA_20200207_020000_5min_cut.wav	3592	Spectrogram 1	1	2197.4	2586.5	NA	SUKIA_20200207_020000_5min_cut.Table.1.selections.txt	0.0525599610000143	NA	NA
65231.536984432	65231.596114388	SUKIA_20200207_020000_5min_cut.wav	131.536984432	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//SUKIA_20200207_020000_5min_cut.wav	3593	Spectrogram 1	1	1937.9	2538.6	NA	SUKIA_20200207_020000_5min_cut.Table.1.selections.txt	0.0591299559999925	NA	NA
65234.671807931	65234.724367892	SUKIA_20200207_020000_5min_cut.wav	134.671807931	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//SUKIA_20200207_020000_5min_cut.wav	3594	Spectrogram 1	1	2108.1	2424.9	NA	SUKIA_20200207_020000_5min_cut.Table.1.selections.txt	0.0525599610000143	NA	NA
65237.358935933	65237.437775875	SUKIA_20200207_020000_5min_cut.wav	137.358935933	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//SUKIA_20200207_020000_5min_cut.wav	3595	Spectrogram 1	1	2037	2539.7	NA	SUKIA_20200207_020000_5min_cut.Table.1.selections.txt	0.0788399420000019	NA	NA
65239.008004707	65239.086844649	SUKIA_20200207_020000_5min_cut.wav	139.008004707	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//SUKIA_20200207_020000_5min_cut.wav	3596	Spectrogram 1	1	1977.2	2512.2	NA	SUKIA_20200207_020000_5min_cut.Table.1.selections.txt	0.0788399420000019	NA	NA
65241.145073818	65241.197633779	SUKIA_20200207_020000_5min_cut.wav	141.145073818	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//SUKIA_20200207_020000_5min_cut.wav	3597	Spectrogram 1	1	2135.4	2463.2	NA	SUKIA_20200207_020000_5min_cut.Table.1.selections.txt	0.0525599610000143	NA	NA
65241.204203774	65241.296183706	SUKIA_20200207_020000_5min_cut.wav	141.204203774	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//SUKIA_20200207_020000_5min_cut.wav	3599	Spectrogram 1	1	2118.1	2591.6	NA	SUKIA_20200207_020000_5min_cut.Table.1.selections.txt	0.0919799319999868	NA	NA
65241.329033681	65241.394733632	SUKIA_20200207_020000_5min_cut.wav	141.329033681	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//SUKIA_20200207_020000_5min_cut.wav	3598	Spectrogram 1	1	2113.6	2604.5	NA	SUKIA_20200207_020000_5min_cut.Table.1.selections.txt	0.0656999509999991	NA	NA
65245.330160707	65245.402430653	SUKIA_20200207_020000_5min_cut.wav	145.330160707	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//SUKIA_20200207_020000_5min_cut.wav	3600	Spectrogram 1	1	2104.8	2510.2	NA	SUKIA_20200207_020000_5min_cut.Table.1.selections.txt	0.0722699460000058	NA	NA
65247.865308359	65247.97042828	SUKIA_20200207_020000_5min_cut.wav	147.865308359	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//SUKIA_20200207_020000_5min_cut.wav	3601	Spectrogram 1	1	2085.7	2539.7	NA	SUKIA_20200207_020000_5min_cut.Table.1.selections.txt	0.105119920999982	NA	NA
65249.987416781	65250.039976742	SUKIA_20200207_020000_5min_cut.wav	149.987416781	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//SUKIA_20200207_020000_5min_cut.wav	3602	Spectrogram 1	1	2113.6	2411.3	NA	SUKIA_20200207_020000_5min_cut.Table.1.selections.txt	0.0525599609999858	NA	NA
65250.250216585	65250.368476498	SUKIA_20200207_020000_5min_cut.wav	150.250216585	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//SUKIA_20200207_020000_5min_cut.wav	3603	Spectrogram 1	1	2108.1	2463.1	NA	SUKIA_20200207_020000_5min_cut.Table.1.selections.txt	0.118259913000003	NA	NA
65253.252704353	65253.35125428	SUKIA_20200207_020000_5min_cut.wav	153.252704353	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//SUKIA_20200207_020000_5min_cut.wav	3604	Spectrogram 1	1	2053.3	2539.7	NA	SUKIA_20200207_020000_5min_cut.Table.1.selections.txt	0.0985499269999934	NA	NA
65257.929097487	65258.021077418	SUKIA_20200207_020000_5min_cut.wav	157.929097487	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//SUKIA_20200207_020000_5min_cut.wav	3605	Spectrogram 1	1	2045.9	2662	NA	SUKIA_20200207_020000_5min_cut.Table.1.selections.txt	0.0919799309999974	NA	NA
65260.254875758	65260.320575709	SUKIA_20200207_020000_5min_cut.wav	160.254875758	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//SUKIA_20200207_020000_5min_cut.wav	3606	Spectrogram 1	1	2058.9	2466	NA	SUKIA_20200207_020000_5min_cut.Table.1.selections.txt	0.0656999509999991	NA	NA
65263.191663574	65263.277073511	SUKIA_20200207_020000_5min_cut.wav	163.191663574	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//SUKIA_20200207_020000_5min_cut.wav	3607	Spectrogram 1	1	2053.3	2685.6	NA	SUKIA_20200207_020000_5min_cut.Table.1.selections.txt	0.0854099370000085	NA	NA
65273.24770944	65273.306839396	SUKIA_20200207_020000_5min_cut.wav	173.24770944	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//SUKIA_20200207_020000_5min_cut.wav	3608	Spectrogram 1	1	2067.4	2618.7	NA	SUKIA_20200207_020000_5min_cut.Table.1.selections.txt	0.0591299559999925	NA	NA
65277.641872043	65277.74042197	SUKIA_20200207_020000_5min_cut.wav	177.641872043	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//SUKIA_20200207_020000_5min_cut.wav	3609	Spectrogram 1	1	2150.5	2539.7	NA	SUKIA_20200207_020000_5min_cut.Table.1.selections.txt	0.0985499269999934	NA	NA
65369.024349847	65369.109759784	SUKIA_20200207_020000_5min_cut.wav	269.024349847	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//SUKIA_20200207_020000_5min_cut.wav	3610	Spectrogram 1	1	1635.5	2539.7	NA	SUKIA_20200207_020000_5min_cut.Table.1.selections.txt	0.0854099370000085	NA	NA
65389.08832811	65389.173738047	SUKIA_20200207_020000_5min_cut.wav	289.08832811	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//SUKIA_20200207_020000_5min_cut.wav	3611	Spectrogram 1	1	1736.6	2565.9	NA	SUKIA_20200207_020000_5min_cut.Table.1.selections.txt	0.0854099369999517	NA	NA
65401.011779248	65401.13003916	SUKIA_20200207_220000_5min_cut.wav	1.011779248	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//SUKIA_20200207_220000_5min_cut.wav	3612	Spectrogram 1	1	2047.3	2503.9	NA	SUKIA_20200207_220000_5min_cut.Table.1.selections.txt	0.118259912	NA	NA
65403.12074768	65403.232437597	SUKIA_20200207_220000_5min_cut.wav	3.12074768	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//SUKIA_20200207_220000_5min_cut.wav	3613	Spectrogram 1	1	1958.7	2587	NA	SUKIA_20200207_220000_5min_cut.Table.1.selections.txt	0.111689917	NA	NA
65404.54643662	65404.658126537	SUKIA_20200207_220000_5min_cut.wav	4.54643662	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//SUKIA_20200207_220000_5min_cut.wav	3614	Spectrogram 1	1	1972.4	2587	NA	SUKIA_20200207_220000_5min_cut.Table.1.selections.txt	0.111689917000001	NA	NA
65409.498766098	65409.60388602	SUKIA_20200207_220000_5min_cut.wav	9.498766098	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//SUKIA_20200207_220000_5min_cut.wav	3615	Spectrogram 1	1	1713.9	2592.5	NA	SUKIA_20200207_220000_5min_cut.Table.1.selections.txt	0.105119921999998	NA	NA
65412.126764144	65412.222029073	SUKIA_20200207_220000_5min_cut.wav	12.126764144	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//SUKIA_20200207_220000_5min_cut.wav	3616	Spectrogram 1	1	1988.8	2458.6	NA	SUKIA_20200207_220000_5min_cut.Table.1.selections.txt	0.0952649290000007	NA	NA
65413.90723282	65414.025492732	SUKIA_20200207_220000_5min_cut.wav	13.90723282	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//SUKIA_20200207_220000_5min_cut.wav	3617	Spectrogram 1	1	1936.9	2570.6	NA	SUKIA_20200207_220000_5min_cut.Table.1.selections.txt	0.118259911999999	NA	NA
65416.966785578	65417.025915534	SUKIA_20200207_220000_5min_cut.wav	16.966785578	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//SUKIA_20200207_220000_5min_cut.wav	3618	Spectrogram 1	1	2055.4	2495.8	NA	SUKIA_20200207_220000_5min_cut.Table.1.selections.txt	0.0591299559999996	NA	NA
65418.129674713	65418.234794635	SUKIA_20200207_220000_5min_cut.wav	18.129674713	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//SUKIA_20200207_220000_5min_cut.wav	3619	Spectrogram 1	1	1868.6	2629.1	NA	SUKIA_20200207_220000_5min_cut.Table.1.selections.txt	0.105119922	NA	NA
65423.174568495	65423.263263429	SUKIA_20200207_220000_5min_cut.wav	23.174568495	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//SUKIA_20200207_220000_5min_cut.wav	3620	Spectrogram 1	1	1964.2	2591	NA	SUKIA_20200207_220000_5min_cut.Table.1.selections.txt	0.0886949339999994	NA	NA
